"Stn Name","CIMIS Region","Date","Hour","Jul","ETo (in)","qc","Precip (in)","Solar","Vap Pres (mBars)","T_out","RTP","Air Temp (F)","qc","Rel Hum (%)","qc","Dew Point (F)","qc","Wind Speed (mph)","qc","Wind Dir (0-360)","qc","Soil Temp (F)","qc"
"Pomona","Los Angeles Basin","1/24/2020",900,24,0," ",0,426,9.1,12.5,0.024820486,54.5," ",63," ",42.2," ",4," ",11," ",53.2," "
"Pomona","Los Angeles Basin","1/24/2020",1000,24,0.01," ",0,875,8.7,16.2777777777778,0.018909054,61.3," ",47," ",40.8," ",3.9," ",48," ",53.2," "
"Pomona","Los Angeles Basin","1/24/2020",1100,24,0.01," ",0,1144,8.5,19.2222222222222,0.01549808,66.6," ",38," ",40.2," ",2.8," ",60," ",53.2," "
"Pomona","Los Angeles Basin","1/24/2020",1200,24,0.01," ",0,1299,8.2,21.5555555555556,0.013652816,70.8," ",32," ",39.5," ",1.7," ",56," ",53.2," "
"Pomona","Los Angeles Basin","1/24/2020",1300,24,0.02," ",0,1341,9.1,22.8888888888889,0.01222762,73.2," ",33," ",42.2," ",4," ",207," ",53.2," "
"Pomona","Los Angeles Basin","1/24/2020",1400,24,0.01," ",0,1168,10.2,22.7222222222222,0.011588034,72.9," ",37," ",44.9," ",5.2," ",217," ",53.2," "
"Pomona","Los Angeles Basin","1/24/2020",1500,24,0.01," ",0,775,10.5,22.2777777777778,0.012789658,72.1," ",39," ",45.7," ",4.9," ",244," ",53.3," "
"Pomona","Los Angeles Basin","1/24/2020",1600,24,0.01," ",0,525,10.8,21.5555555555556,0.017891954,70.8," ",42," ",46.5," ",4.8," ",256," ",53.5," "
"Pomona","Los Angeles Basin","1/24/2020",1700,24,0," ",0,232,11.8,20.5,0.030104192,68.9," ",49," ",48.9," ",3.9," ",230," ",53.6," "
"Pomona","Los Angeles Basin","1/24/2020",1800,24,0," ",0,7,12.4,17.7222222222222,0.037146546,63.9," ",61," ",50.3," ",3.2," ",233," ",53.7," "
"Pomona","Los Angeles Basin","1/24/2020",1900,24,0," ",0,0,12.4,14.8888888888889,0.03618392,58.8," ",73," ",50.3," ",1.8," ",210," ",53.9," "
"Pomona","Los Angeles Basin","1/24/2020",2000,24,0,"R",0,0,12,12.3333333333333,0.033305222,54.2," ",84," ",49.4," ",1,"I",151," ",54," "
"Pomona","Los Angeles Basin","1/24/2020",2100,24,0," ",0,0,11.8,11.2222222222222,0.031771642,52.2," ",89," ",49," ",1," ",28," ",54.1," "
"Pomona","Los Angeles Basin","1/24/2020",2200,24,0," ",0,0,11.5,10.2777777777778,0.030846376,50.5," ",92," ",48.2," ",1.3," ",23," ",54.1," "
"Pomona","Los Angeles Basin","1/24/2020",2300,24,0," ",0,0,11.4,9.83333333333334,0.029723872,49.7," ",94," ",48," ",1.6," ",63," ",54.1," "
"Pomona","Los Angeles Basin","1/24/2020",2400,24,0," ",0,0,11.3,9.44444444444445,0.027969238,49," ",95," ",47.7," ",1.2," ",330," ",54.1," "
"Pomona","Los Angeles Basin","1/25/2020",100,25,0," ",0,0,10.8,8.66666666666667,0.023085992,47.6," ",97," ",46.7," ",1.4," ",348," ",54.1," "
"Pomona","Los Angeles Basin","1/25/2020",200,25,0," ",0,0,10.8,8.94444444444445,0.025226914,48.1," ",95," ",46.7," ",2.2," ",29," ",54," "
"Pomona","Los Angeles Basin","1/25/2020",300,25,0," ",0,0,10.6,10,0.023194098,50," ",86," ",46," ",2.5," ",11," ",53.9," "
"Pomona","Los Angeles Basin","1/25/2020",400,25,0," ",0,0,9.9,9.44444444444445,0.024125758,49," ",84," ",44.3," ",3.2," ",359," ",53.8," "
"Pomona","Los Angeles Basin","1/25/2020",500,25,0," ",0,0,9.7,8.77777777777778,0.02413496,47.8," ",86," ",43.9," ",2.1," ",30," ",53.7," "
"Pomona","Los Angeles Basin","1/25/2020",600,25,0," ",0,0,9.6,8.66666666666667,0.027086042,47.6," ",86," ",43.6," ",2.8," ",2," ",53.7," "
"Pomona","Los Angeles Basin","1/25/2020",700,25,0," ",0,2,9.5,9.27777777777778,0.031497616,48.7," ",81," ",43.3," ",2.9," ",19," ",53.5," "
"Pomona","Los Angeles Basin","1/25/2020",800,25,0," ",0,139,9.5,9.77777777777778,0.030679888,49.6," ",78," ",43.2," ",4.2," ",21," ",53.4," "
"Pomona","Los Angeles Basin","1/25/2020",900,25,0," ",0,513,10,12.2777777777778,0.025342142,54.1," ",70," ",44.6," ",4.4," ",40," ",53.3," "
"Pomona","Los Angeles Basin","1/25/2020",1000,25,0.01," ",0,875,10.2,15.9444444444444,0.018704112,60.7," ",56," ",44.9," ",1.7," ",56," ",53.2," "
"Pomona","Los Angeles Basin","1/25/2020",1100,25,0.01," ",0,1149,9.7,18.9444444444444,0.014459588,66.1," ",44," ",43.7," ",2," ",47," ",53.2," "
"Pomona","Los Angeles Basin","1/25/2020",1200,25,0.01," ",0,1300,9,21.1666666666667,0.012286622,70.1," ",36," ",41.9," ",1.8," ",312," ",53.1," "
"Pomona","Los Angeles Basin","1/25/2020",1300,25,0.02," ",0,1291,11.5,21.4444444444444,0.010999536,70.6," ",45," ",48.1," ",3.6," ",290," ",53," "
"Pomona","Los Angeles Basin","1/25/2020",1400,25,0.01," ",0,1182,11.7,21.6111111111111,0.01106787,70.9," ",45," ",48.8," ",5.2," ",298," ",53.1," "
"Pomona","Los Angeles Basin","1/25/2020",1500,25,0.01," ",0,887,10.3,22.0555555555556,0.01320618,71.7," ",39," ",45.2," ",3," ",280," ",53.1," "
"Pomona","Los Angeles Basin","1/25/2020",1600,25,0.01," ",0,450,9.9,21,0.02068239,69.8," ",40," ",44.3," ",4.6," ",265," ",53.2," "
"Pomona","Los Angeles Basin","1/25/2020",1700,25,0," ",0,159,11.5,19.2777777777778,0.030312084,66.7," ",52," ",48.3," ",4.2," ",264," ",53.4," "
"Pomona","Los Angeles Basin","1/25/2020",1800,25,0," ",0,10,12.2,16.9444444444444,0.03941274,62.5," ",63," ",49.9," ",2.9," ",236," ",53.5," "
"Pomona","Los Angeles Basin","1/25/2020",1900,25,0," ",0,0,12.7,15.1666666666667,0.037357944,59.3," ",74," ",51," ",3.1," ",229," ",53.7," "
"Pomona","Los Angeles Basin","1/25/2020",2000,25,0," ",0,0,12.5,13.1666666666667,0.034285294,55.7," ",83," ",50.5," ",3.4," ",229," ",53.8," "
"Pomona","Los Angeles Basin","1/25/2020",2100,25,0," ",0,0,12.4,12.1666666666667,0.031954368,53.9," ",88," ",50.3," ",2.1," ",221," ",53.8," "
"Pomona","Los Angeles Basin","1/25/2020",2200,25,0,"R",0,0,11.5,10.3888888888889,0.029482664,50.7," ",91," ",48.3," ",1,"I",205," ",53.9," "
"Pomona","Los Angeles Basin","1/25/2020",2300,25,0," ",0,0,11.3,9.61111111111111,0.026993812,49.3," ",95," ",47.8," ",1.1," ",191," ",53.9," "
"Pomona","Los Angeles Basin","1/25/2020",2400,25,0," ",0,0,11.4,9.5,0.026431656,49.1," ",96," ",48," ",1.7," ",196," ",53.9," "
"Pomona","Los Angeles Basin","1/26/2020",100,26,0," ",0,0,12.9,11.0555555555556,0.02466,51.9," ",98," ",51.2," ",2.5," ",203," ",53.9," "
"Pomona","Los Angeles Basin","1/26/2020",200,26,0," ",0,0,13.2,11.1666666666667,0.024739,52.1," ",99," ",51.9," ",3.4," ",248," ",53.8," "
"Pomona","Los Angeles Basin","1/26/2020",300,26,0," ",0.01,0,13.5,11.3888888888889,0.025218764,52.5," ",100," ",52.5," ",2.8," ",231," ",53.8," "
"Pomona","Los Angeles Basin","1/26/2020",400,26,0," ",0.07,0,13,10.8888888888889,0.025293376,51.6," ",100," ",51.6," ",3.8," ",251," ",54.4," "
"Pomona","Los Angeles Basin","1/26/2020",500,26,0," ",0,0,12.9,10.7222222222222,0.024704402,51.3," ",100," ",51.3," ",3," ",246," ",54.4," "
"Pomona","Los Angeles Basin","1/26/2020",600,26,0," ",0,0,12.9,10.7222222222222,0.026679456,51.3," ",100," ",51.3," ",2.2," ",246," ",54.3," "
"Pomona","Los Angeles Basin","1/26/2020",700,26,0," ",0,0,12.9,10.7222222222222,0.028438652,51.3," ",100," ",51.3," ",1.9," ",313," ",54.3," "
"Pomona","Los Angeles Basin","1/26/2020",800,26,0," ",0,21,12.8,10.6666666666667,0.025568218,51.2," ",100," ",51.2," ",1.4," ",25," ",54.3," "
"Pomona","Los Angeles Basin","1/26/2020",900,26,0," ",0,95,12.9,10.7222222222222,0.01673956,51.3," ",100," ",51.2," ",2," ",23," ",54.4," "
"Pomona","Los Angeles Basin","1/26/2020",1000,26,0," ",0,189,13.1,11.0555555555556,0.012248212,51.9," ",99," ",51.7," ",2.5," ",15," ",54.4," "
"Pomona","Los Angeles Basin","1/26/2020",1100,26,0," ",0,256,13.4,11.7222222222222,0.00876291,53.1," ",97," ",52.4," ",1.8," ",114," ",54.4," "
"Pomona","Los Angeles Basin","1/26/2020",1200,26,0," ",0,260,13.6,11.8888888888889,0.005874274,53.4," ",97," ",52.7," ",3.4," ",226," ",54.4," "
"Pomona","Los Angeles Basin","1/26/2020",1300,26,0," ",0,343,13.5,12.4444444444444,0.0057084,54.4," ",93," ",52.5," ",3.9," ",273," ",54.4," "
"Pomona","Los Angeles Basin","1/26/2020",1400,26,0.01," ",0,668,13.4,13.0555555555556,0.005538254,55.5," ",89," ",52.4," ",4.5," ",202," ",54.4," "
"Pomona","Los Angeles Basin","1/26/2020",1500,26,0," ",0,393,13.3,13.1666666666667,0.00672545,55.7," ",87," ",52.1," ",6.2," ",236," ",54.4," "
"Pomona","Los Angeles Basin","1/26/2020",1600,26,0," ",0,313,13,13.4444444444444,0.013972412,56.2," ",84," ",51.5," ",4.6," ",228," ",54.5," "
"Pomona","Los Angeles Basin","1/26/2020",1700,26,0," ",0,92,12.6,13.4444444444444,0.026156298,56.2," ",82," ",50.7," ",5.4," ",232," ",54.5," "
"Pomona","Los Angeles Basin","1/26/2020",1800,26,0," ",0,9,12,12.3333333333333,0.033740226,54.2," ",84," ",49.4," ",2.3," ",231," ",54.5," "
"Pomona","Los Angeles Basin","1/26/2020",1900,26,0," ",0,0,11.5,10.7777777777778,0.032864112,51.4," ",89," ",48.3," ",2," ",202," ",54.6," "
"Pomona","Los Angeles Basin","1/26/2020",2000,26,0," ",0,0,11.4,10.1111111111111,0.031997938,50.2," ",92," ",48.1," ",1.6," ",317," ",54.6," "
"Pomona","Los Angeles Basin","1/26/2020",2100,26,0," ",0,0,11.5,9.94444444444445,0.02946485,49.9," ",94," ",48.3," ",1.4," ",32," ",54.6," "
"Pomona","Los Angeles Basin","1/26/2020",2200,26,0," ",0,0,11.8,10.1666666666667,0.027514798,50.3," ",95," ",48.8," ",1.6," ",235," ",54.6," "
"Pomona","Los Angeles Basin","1/26/2020",2300,26,0," ",0,0,12.1,10.5555555555556,0.025822714,51," ",95," ",49.6," ",1.5," ",232," ",54.6," "
"Pomona","Los Angeles Basin","1/26/2020",2400,26,0," ",0.01,0,11.6,9.94444444444445,0.023140598,49.9," ",95," ",48.6," ",1.2," ",350," ",54.5," "
"Pomona","Los Angeles Basin","1/27/2020",100,27,0," ",0,0,11.4,9.38888888888889,0.02021798,48.9," ",96," ",47.9," ",1.5," ",168," ",54.5," "
"Pomona","Los Angeles Basin","1/27/2020",200,27,0," ",0,0,10.9,8.61111111111111,0.01965719,47.5," ",97," ",46.8," ",1.7," ",36," ",54.4," "
"Pomona","Los Angeles Basin","1/27/2020",300,27,0," ",0,0,10.5,7.94444444444444,0.01965719,46.3," ",98," ",45.7," ",1.7," ",151," ",54.4," "
"Pomona","Los Angeles Basin","1/27/2020",400,27,0," ",0,0,9.8,6.83333333333333,0.020058866,44.3," ",99," ",43.9," ",1.6," ",16," ",54.3," "
"Pomona","Los Angeles Basin","1/27/2020",500,27,0," ",0,0,9.2,5.88888888888889,0.021316578,42.6," ",99," ",42.3," ",1.4," ",352," ",54.2," "
"Pomona","Los Angeles Basin","1/27/2020",600,27,0," ",0,0,9.3,5.94444444444445,0.026751732,42.7," ",100," ",42.6," ",1.9," ",0," ",54.1," "
"Pomona","Los Angeles Basin","1/27/2020",700,27,0," ",0,2,9,5.38888888888889,0.036759984,41.7," ",100," ",41.7," ",1.1," ",41," ",54," "
"Pomona","Los Angeles Basin","1/27/2020",800,27,0," ",0,117,9.5,6.22222222222222,0.035719912,43.2," ",100," ",43.2," ",1.6," ",329," ",53.9," "
"Pomona","Los Angeles Basin","1/27/2020",900,27,0," ",0,466,12.4,10.4444444444444,0.024540684,50.8," ",98," ",50.2," ",1.7," ",125," ",53.8," "
"Pomona","Los Angeles Basin","1/27/2020",1000,27,0.01," ",0,796,12.9,13.1666666666667,0.016473352,55.7," ",85," ",51.3," ",1.7," ",149," ",53.7," "
"Pomona","Los Angeles Basin","1/27/2020",1100,27,0.01," ",0,1165,12.1,15.3888888888889,0.014271496,59.7," ",69," ",49.7," ",2.3," ",50," ",53.5," "
"Pomona","Los Angeles Basin","1/27/2020",1200,27,0.01," ",0,1018,11.1,17.8333333333333,0.011377464,64.1," ",54," ",47.2," ",1.3," ",254," ",53.5," "
"Pomona","Los Angeles Basin","1/27/2020",1300,27,0.01," ",0,1359,10.3,20.0555555555556,0.011390088,68.1," ",44," ",45.3," ",2.3," ",278," ",53.4," "
"Pomona","Los Angeles Basin","1/27/2020",1400,27,0.01," ",0,1027,10.6,20.6666666666667,0.012278572,69.2," ",44," ",46.1," ",4.5," ",224," ",53.4," "
"Pomona","Los Angeles Basin","1/27/2020",1500,27,0.01," ",0,964,8.8,20.7222222222222,0.013742316,69.3," ",36," ",41.3," ",5," ",303," ",53.5," "
"Pomona","Los Angeles Basin","1/27/2020",1600,27,0.01," ",0,624,9.2,20.6111111111111,0.022797018,69.1," ",38," ",42.3," ",4.3," ",291," ",53.6," "
"Pomona","Los Angeles Basin","1/27/2020",1700,27,0," ",0,97,9,18.5555555555556,0.030294544,65.4," ",42," ",41.9," ",1.7," ",259," ",53.7," "
"Pomona","Los Angeles Basin","1/27/2020",1800,27,0,"R",0,14,10.3,15,0.042844298,59," ",60," ",45.2," ",1,"I",57," ",53.8," "
"Pomona","Los Angeles Basin","1/27/2020",1900,27,0," ",0,0,10,12.8888888888889,0.040520342,55.2," ",67," ",44.6," ",1," ",60," ",53.9," "
"Pomona","Los Angeles Basin","1/27/2020",2000,27,0," ",0,0,10,11.3888888888889,0.034619714,52.5," ",74," ",44.6," ",1.2," ",15," ",54," "
"Pomona","Los Angeles Basin","1/27/2020",2100,27,0," ",0,0,10.3,10.3333333333333,0.031885426,50.6," ",82," ",45.2," ",1.1," ",45," ",54.1," "
"Pomona","Los Angeles Basin","1/27/2020",2200,27,0," ",0,0,9.6,9.83333333333334,0.030312696,49.7," ",79," ",43.6," ",1.1," ",31," ",54.1," "
"Pomona","Los Angeles Basin","1/27/2020",2300,27,0," ",0,0,9.2,8.77777777777778,0.02822831,47.8," ",81," ",42.3," ",1.2," ",25," ",54.1," "
"Pomona","Los Angeles Basin","1/27/2020",2400,27,0," ",0,0,8.7,9.5,0.026388536,49.1," ",74," ",41," ",3," ",27," ",54.1," "
"Pomona","Los Angeles Basin","1/28/2020",100,28,0," ",0,0,8.6,9.72222222222222,0.022466988,49.5," ",71," ",40.5," ",2.9," ",22," ",54," "
"Pomona","Los Angeles Basin","1/28/2020",200,28,0," ",0,0,8.8,9.38888888888889,0.022017186,48.9," ",75," ",41.2," ",2.2," ",22," ",53.9," "
"Pomona","Los Angeles Basin","1/28/2020",300,28,0," ",0,0,8.5,8.11111111111111,0.02065614,46.6," ",78," ",40.2," ",2.6," ",16," ",53.8," "
"Pomona","Los Angeles Basin","1/28/2020",400,28,0," ",0,0,8.2,7.38888888888889,0.021491984,45.3," ",80," ",39.5," ",2.3," ",12," ",53.7," "
"Pomona","Los Angeles Basin","1/28/2020",500,28,0," ",0,0,8.1,7.55555555555556,0.022134386,45.6," ",77," ",39," ",2.7," ",359," ",53.6," "
"Pomona","Los Angeles Basin","1/28/2020",600,28,0," ",0,0,8.1,7.22222222222222,0.029290304,45," ",79," ",39," ",2.2," ",17," ",53.5," "
"Pomona","Los Angeles Basin","1/28/2020",700,28,0," ",0,3,8.1,7.33333333333334,0.040147406,45.2," ",79," ",39," ",2.5," ",9," ",53.4," "
"Pomona","Los Angeles Basin","1/28/2020",800,28,0," ",0,150,8.2,10.0555555555556,0.034634936,50.1," ",67," ",39.5," ",3.8," ",31," ",53.3," "
"Pomona","Los Angeles Basin","1/28/2020",900,28,0.01," ",0,539,8.6,13.1111111111111,0.02586945,55.6," ",57," ",40.7," ",4.8," ",47," ",53.2," "
"Pomona","Los Angeles Basin","1/28/2020",1000,28,0.01," ",0,926,8.8,15.3333333333333,0.021496514,59.6," ",51," ",41.3," ",4.9," ",63," ",53.1," "
"Pomona","Los Angeles Basin","1/28/2020",1100,28,0.01," ",0,1221,8.5,18.3333333333333,0.017045092,65," ",40," ",40.4," ",4.5," ",64," ",53," "
"Pomona","Los Angeles Basin","1/28/2020",1200,28,0.01," ",0,1331,8.3,21.1666666666667,0.01369819,70.1," ",33," ",39.6," ",2," ",262," ",52.9," "
"Pomona","Los Angeles Basin","1/28/2020",1300,28,0.02," ",0,1321,9.6,22.3888888888889,0.012455796,72.3," ",35," ",43.4," ",4.8," ",239," ",52.8," "
"Pomona","Los Angeles Basin","1/28/2020",1400,28,0.01," ",0,1231,9.1,22.5,0.011627088,72.5," ",33," ",42.1," ",4.8," ",280," ",52.9," "
"Pomona","Los Angeles Basin","1/28/2020",1500,28,0.01," ",0,986,8.9,22.6111111111111,0.013302306,72.7," ",32," ",41.6," ",5.1," ",251," ",53," "
"Pomona","Los Angeles Basin","1/28/2020",1600,28,0.01," ",0,635,8.1,22.1666666666667,0.020049376,71.9," ",30," ",39.2," ",5.5," ",232," ",53.1," "
"Pomona","Los Angeles Basin","1/28/2020",1700,28,0," ",0,242,8.2,21.0555555555556,0.027060132,69.9," ",33," ",39.4," ",4.3," ",225," ",53.3," "
"Pomona","Los Angeles Basin","1/28/2020",1800,28,0," ",0,13,9.5,18.2222222222222,0.035749674,64.8," ",46," ",43.3," ",3.6," ",250," ",53.4," "
"Pomona","Los Angeles Basin","1/28/2020",1900,28,0," ",0,0,9.3,15.7777777777778,0.035684046,60.4," ",52," ",42.6," ",1.9," ",206," ",53.6," "
"Pomona","Los Angeles Basin","1/28/2020",2000,28,0," ",0,0,9.4,12.4444444444444,0.034470786,54.4," ",65," ",42.9," ",1," ",354," ",53.7," "
"Pomona","Los Angeles Basin","1/28/2020",2100,28,0," ",0,0,9.4,9.66666666666667,0.032957182,49.4," ",78," ",42.9," ",1.2," ",39," ",53.8," "
"Pomona","Los Angeles Basin","1/28/2020",2200,28,0," ",0,0,8.8,8.61111111111111,0.030287244,47.5," ",78," ",41.1," ",2," ",347," ",53.8," "
"Pomona","Los Angeles Basin","1/28/2020",2300,28,0," ",0,0,8.4,7.77777777777778,0.026625042,46," ",80," ",40.1," ",2.5," ",29," ",53.9," "
"Pomona","Los Angeles Basin","1/28/2020",2400,28,0," ",0,0,8.3,8,0.02360378,46.4," ",78," ",39.8," ",1.9," ",28," ",53.8," "
"Pomona","Los Angeles Basin","1/29/2020",100,29,0," ",0,0,8.2,6.55555555555555,0.018934284,43.8," ",85," ",39.5," ",1.9," ",0," ",53.7," "
"Pomona","Los Angeles Basin","1/29/2020",200,29,0," ",0,0,8.1,6.72222222222222,0.018920018,44.1," ",82," ",39.1," ",1.6," ",23," ",53.7," "
"Pomona","Los Angeles Basin","1/29/2020",300,29,0," ",0,0,9.2,6.94444444444445,0.018431294,44.5," ",92," ",42.3," ",1.5," ",60," ",53.5," "
"Pomona","Los Angeles Basin","1/29/2020",400,29,0," ",0.02,0,8.1,5.16666666666667,0.018931878,41.3," ",91," ",39," ",1.7," ",22," ",53.5," "
"Pomona","Los Angeles Basin","1/29/2020",500,29,0," ",0,0,7.7,4.38888888888889,0.020153458,39.9," ",92," ",37.7," ",1.3," ",28," ",53.5," "
"Pomona","Los Angeles Basin","1/29/2020",600,29,0," ",0,0,7.8,5.66666666666667,0.027788192,42.2," ",85," ",38," ",3.1," ",15," ",53.5," "
"Pomona","Los Angeles Basin","1/29/2020",700,29,0," ",0,3,7.8,6.5,0.038844876,43.7," ",80," ",38.1," ",3.3," ",18," ",53.5," "
"Pomona","Los Angeles Basin","1/29/2020",800,29,0," ",0,148,8.2,6.44444444444445,0.03409274,43.6," ",85," ",39.3," ",2.2," ",44," ",53.5," "
"Pomona","Los Angeles Basin","1/29/2020",900,29,0," ",0,533,9.1,10.9444444444444,0.024759648,51.7," ",70," ",42.1," ",3.8," ",39," ",53.5," "
"Pomona","Los Angeles Basin","1/29/2020",1000,29,0.01," ",0,914,9.2,15.0555555555556,0.018856404,59.1," ",53," ",42.3," ",1.8," ",22," ",53.5," "
"Pomona","Los Angeles Basin","1/29/2020",1100,29,0.01," ",0,1206,8,18.2777777777778,0.01500055,64.9," ",38," ",38.9," ",4.9," ",216," ",53.4," "
"Pomona","Los Angeles Basin","1/29/2020",1200,29,0.02," ",0,1384,5.2,20.1666666666667,0.013765438,68.3," ",22," ",28.1," ",9.9," ",293," ",53.4," "
"Pomona","Los Angeles Basin","1/29/2020",1300,29,0.02," ",0,1409,4.8,21.5,0.011366854,70.7," ",19," ",26," ",6.3," ",336," ",53.4," "
"Pomona","Los Angeles Basin","1/29/2020",1400,29,0.02," ",0,1171,4.4,22.1111111111111,0.011001216,71.8," ",17," ",24," ",4.7," ",328," ",53.4," "
"Pomona","Los Angeles Basin","1/29/2020",1500,29,0.01," ",0,1120,4.6,22.3333333333333,0.013011084,72.2," ",17," ",24.9," ",5.2," ",78," ",53.5," "
"Pomona","Los Angeles Basin","1/29/2020",1600,29,0.01," ",0,730,3.7,22.1666666666667,0.020845256,71.9," ",14," ",20," ",4.9," ",141," ",53.6," "
"Pomona","Los Angeles Basin","1/29/2020",1700,29,0," ",0,137,5,19.7222222222222,0.02900541,67.5," ",22," ",27.3," ",4.9," ",211," ",53.8," "
"Pomona","Los Angeles Basin","1/29/2020",1800,29,0," ",0,14,5.4,17.3333333333333,0.039515672,63.2," ",27," ",29.1," ",2.7," ",178," ",53.9," "
"Pomona","Los Angeles Basin","1/29/2020",1900,29,0," ",0,0,5.8,14.8888888888889,0.039529678,58.8," ",34," ",30.5," ",2.7," ",178," ",54," "
"Pomona","Los Angeles Basin","1/29/2020",2000,29,0," ",0,0,6.2,12.1111111111111,0.039124338,53.8," ",44," ",32.2," ",2.8," ",139," ",54.1," "
"Pomona","Los Angeles Basin","1/29/2020",2100,29,0," ",0,0,5.7,11.8888888888889,0.03496816,53.4," ",41," ",30.5," ",3.2," ",222," ",54.2," "
"Pomona","Los Angeles Basin","1/29/2020",2200,29,0," ",0,0,6.3,9.61111111111111,0.030551034,49.3," ",53," ",32.7," ",2.9," ",219," ",54.2," "
"Pomona","Los Angeles Basin","1/29/2020",2300,29,0," ",0.02,0,6.2,10.3888888888889,0.028593998,50.7," ",49," ",32.3," ",3.2," ",135," ",54.2," "
"Pomona","Los Angeles Basin","1/29/2020",2400,29,0," ",0.01,0,6.5,8.05555555555556,0.025535954,46.5," ",60," ",33.5," ",2," ",32," ",54.2," "
"Pomona","Los Angeles Basin","1/30/2020",100,30,0," ",0,0,6.4,6.94444444444445,0.025072954,44.5," ",65," ",33.3," ",1.9," ",72," ",54.1," "
"Pomona","Los Angeles Basin","1/30/2020",200,30,0," ",0,0,6.3,5.83333333333333,0.024127194,42.5," ",68," ",32.8," ",2," ",8," ",54," "
"Pomona","Los Angeles Basin","1/30/2020",300,30,0," ",0,0,5.6,6.5,0.023659434,43.7," ",58," ",30," ",2.3," ",17," ",53.9," "
"Pomona","Los Angeles Basin","1/30/2020",400,30,0," ",0,0,5.5,6.16666666666667,0.02382581,43.1," ",58," ",29.6," ",3," ",18," ",53.7," "
"Pomona","Los Angeles Basin","1/30/2020",500,30,0," ",0,0,5.2,6.72222222222222,0.026727394,44.1," ",53," ",28.1," ",2.2," ",1," ",53.6," "
"Pomona","Los Angeles Basin","1/30/2020",600,30,0," ",0,0,5.2,7.05555555555556,0.030985672,44.7," ",52," ",28," ",2.7," ",357," ",53.5," "
"Pomona","Los Angeles Basin","1/30/2020",700,30,0," ",0,3,5.1,7.5,0.04155203,45.5," ",49," ",27.4," ",3," ",9," ",53.3," "
"Pomona","Los Angeles Basin","1/30/2020",800,30,0," ",0,152,5.5,8.38888888888889,0.038009698,47.1," ",50," ",29.6," ",3.4," ",359," ",53.2," "
"Pomona","Los Angeles Basin","1/30/2020",900,30,0," ",0,559,6.1,13.1111111111111,0.026752272,55.6," ",40," ",32," ",2.6," ",16," ",53," "
"Pomona","Los Angeles Basin","1/30/2020",1000,30,0.01," ",0,901,5.8,17.8333333333333,0.020062076,64.1," ",28," ",30.6," ",1.9," ",69," ",52.9," "
"Pomona","Los Angeles Basin","1/30/2020",1100,30,0.01," ",0,1156,5.6,19.7222222222222,0.017918408,67.5," ",25," ",30," ",3.7," ",68," ",52.8," "
"Pomona","Los Angeles Basin","1/30/2020",1200,30,0.01," ",0,1325,5.1,21.1111111111111,0.01595574,70," ",20," ",27.3," ",2.4," ",340," ",52.7," "
"Pomona","Los Angeles Basin","1/30/2020",1300,30,0.02," ",0,1252,5.1,22.2222222222222,0.013975228,72," ",19," ",27.4," ",2," ",104," ",52.6," "
"Pomona","Los Angeles Basin","1/30/2020",1400,30,0.01," ",0,1031,5.3,22.5555555555556,0.014330884,72.6," ",19," ",28.3," ",2.4," ",259," ",52.6," "
"Pomona","Los Angeles Basin","1/30/2020",1500,30,0.01," ",0,873,6.1,22.5,0.017307216,72.5," ",22," ",31.8," ",1.7," ",170," ",52.7," "
"Pomona","Los Angeles Basin","1/30/2020",1600,30,0," ",0,410,6.8,21.6666666666667,0.02264406,71," ",26," ",34.6," ",2.5," ",288," ",52.8," "
"Pomona","Los Angeles Basin","1/30/2020",1700,30,0," ",0,153,6.5,20.1666666666667,0.030932448,68.3," ",27," ",33.4," ",3.1," ",247," ",52.9," "
"Pomona","Los Angeles Basin","1/30/2020",1800,30,0," ",0,11,7.4,16.8333333333333,0.041759566,62.3," ",39," ",36.8," ",1.6," ",228," ",53.1," "
"Pomona","Los Angeles Basin","1/30/2020",1900,30,0," ",0,0,8.6,12.9444444444444,0.041895994,55.3," ",58," ",40.6," ",1.3," ",59," ",53.2," "
"Pomona","Los Angeles Basin","1/30/2020",2000,30,0," ",0,0,8.7,11,0.03818309,51.8," ",66," ",40.9," ",1.3," ",36," ",53.3," "
"Pomona","Los Angeles Basin","1/30/2020",2100,30,0," ",0,0,8.6,10.1666666666667,0.03314854,50.3," ",70," ",40.7," ",1.9," ",116," ",53.4," "
